inci_id,offense,date_rept,street,date_occu,csstatus,dispostn,
2013000487,EMS ASSIST,2/5/13 16:10,ROSENAU UNC,2/5/13 16:09,2,,
2013000494,,2/6/13 0:00,RALEIGH ST/COUNTRY CLUB RD,2/6/13 0:00,,,
2013000502,,2/6/13 0:00,DOGWOOD PARKING DECK UNC,2/6/13 0:00,,,
2013000497,LARCENY/MISDEMEANOR,2/6/13 10:20,MED SCH WING D UNC,2/6/13 10:20,4,,
2013000503,ELEVATOR ENTRAPMENT,2/6/13 20:19,HOUSE LIBRARY R B UNC,2/6/13 20:17,2,,
2013000508,SUSPICIOUS CONDITION (CRIMINAL),2/7/13 0:00,MEADOWMONT (DUBOSE) UNC,2/7/13 0:00,4,,
2013000510,,2/7/13 0:00,PUBLIC SAFETY BUILDING UNC,2/7/13 0:00,,,
2013000516,,2/7/13 0:00,PHILLIPS UNC,2/7/13 0:00,,,
2013000517,,2/7/13 0:00,CONNOR RES HALL UNC,2/7/13 0:00,,,
2013000507,LARCENY - OF CELL PHONE,2/7/13 9:21,STONE CENTER,2/6/13 21:00,4,,
2013000509,TRESPASSING - SECOND DEGREE,2/7/13 9:53,KOURY ORAL HEALTH SCIENCE,2/7/13 9:53,3,2,
2013000512,LARCENY- OF CELL PHONE,2/7/13 16:04,KENAN STADIUM AREA,2/6/13 20:00,4,,
2013000514,LARCENY OF BICYCLE,2/7/13 18:37,GRIMES RES HALL UNC,2/7/13 18:00,1,,
2013000518,INVOLUNTARY COMMITMENT,2/7/13 22:53,ARBORETUM UNC,2/7/13 22:43,2,,
2013000523,INFORMATION,2/8/13 0:00,PUBLIC SAFETY BUILDING UNC,5/1/12 0:00,2,,
2013000524,,2/8/13 0:00,FRIDAY CENTER UNC,2/8/13 0:00,,,
2013000527,,2/8/13 0:00,PUBLIC SAFETY BUILDING UNC,2/8/13 0:00,,,
2013000522,EMS ASSIST,2/8/13 4:54,HILL ALUMNI CENTER UNC,2/8/13 4:52,2,,
2013000526,"B&E, LARCENY FROM A VEHICLE",2/8/13 11:05,FRIDAY CENTER UNC,2/8/13 11:05,4,,
2013000528,VANDALISM - DAMAGE TO REAL PROPERTY,2/8/13 13:31,MOREHEAD CHEMISTRY LAB UNC,2/8/13 13:30,3,2,
2013000529,"B&E, LARCENY FROM A VEHICLE",2/8/13 16:16,FRIDAY CENTER PARK AND RIDE,2/8/13 15:45,3,5,
2013000530,ASSAULT BY POINTING A GUN,2/8/13 16:42,MASON FARM AND DANIELS RD,2/8/13 16:39,3,2,
2013000532,LARCENY-FELONY,2/8/13 19:59,FETZER GYM ROBERT A UNC,2/8/13 19:59,4,,
2013000542,,2/9/13 0:00,PUBLIC SAFETY BUILDING UNC,2/9/13 0:00,,,
2013000539,LARCENY - FREE TEXT MISDEMEANOR,2/9/13 9:56,MOREHEAD PLANETARIUM UNC,2/8/13 23:30,3,1,
2013000540,ASSIST OTHER AGENCY - FIRE ALARM,2/9/13 12:18,GENOMIC SCIENCES RESEARCH UNC,2/9/13 12:18,2,,
2013000541,LARCENY -OF CELL PHONE MISDEMEANOR,2/9/13 17:44,FETZER FIELD UNC,2/8/13 20:00,4,,
2013000545,INFORMATION REPORT,2/9/13 23:54,CHURCH ST,2/9/13 23:54,2,2,
2013000546,EMS ASSIST,2/10/13 1:24,E CAMERON AVE,2/10/13 1:24,2,,
2013000547,DRUGS- EQUIPMENT/PARAPHERNALIA - POSSESSING/C,2/10/13 1:37,GRANVILLE TOWERS SOUTH UNC,2/10/13 1:37,3,2,
2013000548,RESIST DELAY OBSTRUCT,2/10/13 2:22,KENAN STADIUM UNC,2/10/13 2:22,3,2,
2013000551,VANDALISM - DAMAGE TO REAL PROPERTY,2/10/13 5:55,HINTON JAMES RES HALL UNC,2/10/13 5:50,4,,
2013000552,EMS ASSIST,2/10/13 16:11,HARDIN RES HALL UNC,2/10/13 16:11,2,,
2013000553,PROPERTY DAMAGE,2/10/13 20:01,HINTON JAMES RES HALL UNC,2/10/13 20:01,4,,
2013000554,VANDALISM - DAMAGE TO REAL PROPERTY,2/10/13 20:57,MORRISON RES HALL UNC,2/10/13 20:57,4,,
2013000561,LARCENY OF CELL PHONE,2/11/13 0:00,S COLUMBIA ST/N MEDICAL DR,2/5/13 0:00,3,1,
2013000567,,2/11/13 0:00,PUBLIC SAFETY BUILDING UNC,2/11/13 0:00,,,
2013000572,,2/11/13 0:00,PUBLIC SAFETY BUILDING UNC,2/11/13 0:00,,,
2013000559,EMS ASSIST,2/11/13 9:33,KERR HALL UNC,2/11/13 9:31,2,,
2013000564,EMS ASSIST,2/11/13 11:04,FRIDAY CENTER UNC,2/11/13 10:54,2,,
2013000565,SUSPICIOUS CONDITION (NON-CRIMINAL),2/11/13 11:23,SKIPPER BOWLES DR/KENAN DR,2/11/13 11:20,2,,
2013000570,LARCENY FROM BUILDING (FELONY),2/11/13 15:33,KNAPP SANDERS BLDG UNC,1/15/13 14:00,4,,
2013000574,POSSESSION OF STOLEN GOODS,2/11/13 17:31,BRANSON ST,2/11/13 17:15,3,2,
2013000575,,2/12/13 0:00,LENOIR DR,2/12/13 0:00,,,
2013000577,,2/12/13 0:00,PEABODY UNC,2/12/13 0:00,,,
2013000590,SUSPICIOUS CONDITION (CRIMINAL),2/12/13 0:00,SMITH UNC,2/4/13 0:00,3,1,
2013000578,LARCENY/MISDEMEANOR,2/12/13 8:14,GENOMIC SCIENCES RESEARCH UNC,2/11/13 18:30,4,,
2013000594,MISDEMEANOR LARCENY,2/12/13 16:21,MASON FARM RD,1/16/13 14:56,3,2,
2013000597,EMS ASSIST,2/12/13 17:36,DEY UNC,2/12/13 17:34,2,,
2013000601,VANDALISM - INJURY TO PERSONAL PROPERTY,2/12/13 20:23,HEALTH SCIENCES LIBRARY UNC,2/12/13 20:23,2,,
2013000628,,2/13/13 0:00,CRAIGE PARKING LOT UNC,2/13/13 0:00,,,
2013000616,WARNING OF TRESPASS,2/13/13 11:50,GRANVILLE TOWERS SOUTH UNC,2/11/13 17:51,2,,
2013000620,LARCENY FROM BUILDING,2/13/13 14:37,HEALTH SCIENCES LIBRARY UNC,2/13/13 8:30,4,,
2013000623,RECOVERED STOLEN PROPERTY,2/13/13 15:38,STUDENT STORES WAREHOUSE UNC,2/12/13 17:00,4,,
2013000663,,2/14/13 0:00,JOYNER RES HALL UNC,2/14/13 0:00,,,
2013000664,,2/14/13 0:00,HOUSE LIBRARY R B UNC,2/14/13 0:00,,,
2013000636,HARASSMENT BY TELEPHONE,2/14/13 1:42,RAM VILLAGE 1 AT 560 PAUL HARDIN UNC,2/13/13 19:53,4,,
2013000642,EMS ASSIST,2/14/13 10:00,ALUMNI UNC,2/14/13 9:58,2,,
2013000657,EMS ASSIST,2/14/13 14:16,SECU FAMILY HOUSE UNC,2/14/13 14:14,2,,
2013000666,WARNING OF TRESPASS,2/14/13 22:27,GRAHAM STUDENT UNION UNC,2/14/13 22:26,2,,
2013000670,VANDALISM DEFACING PUBLIC PROPERTY,2/15/13 0:00,GRAHAM STUDENT UNION UNC,2/15/13 0:00,3,2,
2013000673,LARCENY - BELATED- PARKING PASS FROM VEHICLE,2/15/13 0:00,KNAPP-SANDERS PARKING LOT,2/14/13 0:00,4,,
2013000680,,2/15/13 0:00,MCAULY PARKING DECK,2/15/13 0:00,,,
2013000688,,2/15/13 0:00,S COLUMBIA ST,2/15/13 0:00,,,
2013000690,DRUGS- POSSESSION OF MARIJUANA,2/15/13 0:00,WINSTON RES HALL,2/15/13 0:00,3,2,
2013000667,EMS ASSIST,2/15/13 1:58,FORDHAM HALL UNC,2/15/13 1:58,2,,
2013000668,EMS ASSIST,2/15/13 2:48,HORTON HALL PARKING LOT,2/15/13 2:45,2,,
2013000669,VANDALISM DEFACING PUBLIC PROPERTY,2/15/13 4:06,LEWIS RES HALL UNC,2/15/13 3:40,4,,
2013000684,EMS ASSIST,2/15/13 10:42,FETZER GYM ROBERT A UNC,2/11/13 10:42,2,,
2013000691,LARCENY,2/15/13 20:14,WILSON LIBRARY UNC,2/15/13 18:10,4,,
2013000692,COMMUNICATING THREATS,2/15/13 20:44,GRANVILLE TOWERS WEST UNC,2/11/13 18:21,3,6,
2013000693,COMMUNICATE THREATS,2/15/13 20:44,GRANVILLE TOWERS WEST UNC,11/24/12 20:44,3,2,
2013000694,,2/16/13 0:00,GRANVILLE TOWERS EAST UNC,2/16/13 0:00,,,
2013000695,EMS ASSIST,2/16/13 1:50,MORRISON SIDEWALK,2/16/13 1:49,2,,
2013000697,SUSPICIOUS CONDITION (NON-CRIMINAL),2/16/13 18:10,FETZER GYM ROBERT A UNC,2/16/13 18:10,2,,
2013000700,DOMESTIC DISTURBANCE,2/17/13 2:20,MORRISON RES HALL UNC,2/17/13 2:20,4,,
2013000709,CALLS FOR SERVICE EMS ASSISTANCE,2/17/13 20:25,FETZER GYM ROBERT A UNC,2/17/13 20:25,2,,
2013000717,EMS ASSIST,2/18/13 23:45,MANNING DR,2/18/13 23:45,2,,
2013000735,,2/19/13 0:00,// MANNING,2/19/13 0:00,,,
2013000741,,2/19/13 0:00,PUBLIC SAFETY BUILDING UNC,2/19/13 0:00,,,
2013000742,MISSING PERSONS,2/19/13 0:00,SPENCER RES HALL UNC,2/19/13 0:00,2,,
2013000731,HARASSMENT,2/19/13 9:29,LINEBERGER CANCER RES UNC,2/18/13 23:00,3,5,
2013000732,HARASSMENT BY TELEPHONE,2/19/13 9:40,GENERAL STOREROOM UNC,2/19/13 9:00,4,6,
2013000733,VANDALISM - DAMAGE TO REAL PROPERTY,2/19/13 10:34,MURRAY HALL UNC,2/19/13 10:34,3,2,
2013000734,SUSPICIOUS CONDITION (NON-CRIMINAL),2/19/13 10:36,DEY HALL,2/19/13 10:36,2,,
2013000737,"B&E, LARCENY FROM A VEHICLE",2/19/13 14:31,WILLIAMSON DR,2/19/13 14:31,4,,
2013000744,VANDALISM - DAMAGE TO REAL PROPERTY,2/20/13 0:00,COBB PARKING DECK UNC,2/20/13 0:00,3,2,
2013000745,,2/20/13 0:00,JACKSON CIRCLE PARKING DECK UNC,2/20/13 0:00,,,
2013000769,LARCENY OF BICYCLE,2/20/13 0:00,LENOIR UNC,2/20/13 0:00,4,,
2013000770,SUSPICIOUS CONDITION (NON-CRIMINAL),2/20/13 0:00,KENAN LABORATORIES UNC,2/20/13 0:00,2,,
2013000743,EMS ASSIST,2/20/13 0:19,SAUNDER HALL,2/20/13 0:00,2,,
2013000746,EMS ASSIST,2/20/13 4:43,HILL HALL UNC,2/20/13 4:43,2,,
2013000756,INFORMATION ONLY,2/20/13 8:21,AMBULATORY CARE CENTER BUILDING,2/19/13 16:00,2,,
2013000766,LARCENY OF BICYCLE,2/20/13 15:41,HANES ART CENTER UNC,2/20/13 12:30,4,,
2013000773,FIRE ALARM- PROPERTY DAMAGE,2/20/13 22:41,FETZER GYM ROBERT A UNC,2/20/13 22:41,2,,
2013000778,,2/21/13 0:00,DAUER DR,2/21/13 0:00,,,
2013000797,DRUGS- POSSESSION OF MARIJUANA/HASHISH,2/21/13 0:00,ODUM VILLAGE UNC,2/21/13 0:00,3,2,
2013000777,LARCENY FROM BUILDING,2/21/13 8:16,W CAMERON AVE,2/20/13 19:00,4,,
2013000790,LARCENY FROM BUILDING,2/21/13 15:03,ROBERSON STREET 400 UNC,2/18/13 19:00,4,,
2013000794,RAPE-2ND DEGREE,2/21/13 15:28,BRANSON ST,2/15/13 4:15,4,,
2013000796,DRUGS- EQUIPMENT/PARAPHERNALIA - POSSESSING/C,2/21/13 20:41,CRAIGE RES HALL UNC,2/21/13 20:41,3,2,
2013000798,EMS ASSIST,2/21/13 22:22,GRAHAM MEMORIAL UNC,2/21/13 22:22,2,,
2013000801,,2/22/13 0:00,S COLUMBIA ST/W CAMERON AVE,2/22/13 0:00,,,
2013000802,,2/22/13 0:00,DOGWOOD PARKING DECK UNC,2/22/13 0:00,,,
2013000804,,2/22/13 0:00,STADIUM DRIVE PARKING LOT UNC,2/22/13 0:00,,,
2013000808,,2/22/13 0:00,STADIUM DRIVE PARKING LOT UNC,2/22/13 0:00,,,
2013000805,CALLS FOR SERVICE,2/22/13 13:39,PUBLIC SAFETY BUILDING,2/22/13 13:39,2,,
2013000806,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,2/22/13 14:03,EHRINGHAUS PARKING LOT UNC,2/22/13 14:03,2,,
2013000807,CALLS FOR SERVICE,2/22/13 14:19,AMBULATORY CARE CENTER UNC,2/22/13 14:19,2,,
2013000810,VANDALISM - INJURY TO PERSONAL PROPERTY,2/22/13 17:38,MORRISON CIRCLE PARKING LOT UNC,2/22/13 15:00,4,,
2013000813,ASSIST OTHER AGENCY (CHPD),2/22/13 23:39,PATTERSON PL,2/22/13 17:00,2,,
2013000818,,2/23/13 0:00,COUNTRY CLUB// COBB,2/23/13 0:00,,,
2013000815,EMS ASSIST,2/23/13 1:35,SKIPPER BOWLES DR/MANNING DR,2/23/13 1:30,2,,
2013000817,SUSPICIOUS CONDITION (NON-CRIMINAL),2/23/13 9:45,SITTERSON COMP SCI CTR UNC,2/23/13 9:45,2,,
2013000822,ASSIST OTHER AGENCY,2/23/13 21:02,W FRANKLIN ST,2/23/13 21:00,2,,
2013000823,EMS ASSIST,2/23/13 23:02,KENAN FOOTBALL CENTER UNC,2/23/13 23:00,2,,
2013000824,SUSPICIOUS CONDITIONS (CRIMINAL),2/24/13 0:04,MANNING STEAM PLANT UNC,2/24/13 0:02,4,,
2013000841,Assault On Female,2/25/13 0:00,PARKER RES HALL UNC,2/17/13 0:00,3,5,
2013000843,VANDALISM - DAMAGE TO REAL PROPERTY,2/25/13 0:00,HILL COMMERCIAL BLDG UNC,2/25/13 0:00,4,,
2013000849,,2/25/13 0:00,FRIDAY CENTER DRIVE/MARRIOTT WAY,2/25/13 0:00,,,
2013000835,VANDALISM - DAMAGE TO REAL PROPERTY,2/25/13 8:19,MCCOLL BUSINESS SCHOOL UNC,2/22/13 18:00,3,2,
2013000837,VANDALISM - INJURY TO PERSONAL PROPERTY,2/25/13 9:34,PORTHOLE BUILDING UNC,2/23/13 10:00,4,,
2013000839,INFORMATION,2/25/13 11:15,CAMERON AVE ANNEX 21 UNC,2/22/13 8:17,2,,
2013000853,"ASSAULT - COMMUNICATE THREATS (NON-PHYSICAL THREAT, INTIMIDA",2/25/13 16:40,CRAIGE RES HALL UNC,2/25/13 16:40,1,,
2013000852,LARCENY BICYCLE TIRE,2/25/13 16:49,GRANVILLE TOWERS SOUTH UNC,1/25/13 8:00,4,,
2013000854,LARCENY OF A LAPTOP,2/25/13 16:54,STUDENT RECREATION CENTER UNC,2/25/13 16:00,3,1,
2013000855,COMMUNICATING THREATS,2/25/13 17:35,LENOIR UNC,2/25/13 17:35,3,5,
2013000861,POSSESSION OF MARIJUANA,2/25/13 23:04,AVERY RES HALL UNC,2/25/13 22:45,3,2,
2013000862,VANDALISM - INJURIES OR TAMPERS WITH VEHICLE,2/26/13 0:00,VENABLE PARKING LOT,2/24/13 0:00,4,,
2013000863,,2/26/13 0:00,HOSPITALS UNIV OF NC UNC,2/26/13 0:00,,,
2013000867,,2/26/13 0:00,DOGWOOD PARKING DECK UNC,2/26/13 0:00,,,
2013000869,VANDALISM - DAMAGE TO REAL PROPERTY,2/26/13 0:00,BOSHAMER PARKING LOT UNC,2/26/13 0:00,4,,
2013000870,,2/26/13 0:00,PITTSBORO @ WEST CAMERON,2/26/13 0:00,,,
2013000872,EMS ASSIST,2/26/13 19:36,MASON FARM ROAD 1301 UNC,2/26/13 19:36,2,,
2013000887,ASSIST OTHER AGENCY,2/27/13 0:00,RALEIGH RD/ SPINE CENTER,2/27/13 0:00,2,,
2013000897,COMPUTER CRIMES INVESTIGATION,2/27/13 0:00,PUBLIC SAFETY BUILDING UNC,9/30/09 0:00,3,1,
2013000904,,2/27/13 0:00,MANNING DR/HIBBARD DR,2/27/13 0:00,,,
2013000909,,2/27/13 0:00,BELL TOWER PARKING DECK UNC,2/27/13 0:00,,,
2013000910,PROPERTY DAMAMGE NON-CRIMINAL,2/27/13 16:53,BOSHAMER STADIUM UNC,2/27/13 16:53,2,,
2013000911,PROPERTY DAMAGE- NON CRIMINAL,2/27/13 17:24,BOSHAMER STADIUM UNC,2/27/13 17:24,2,,
2013000922,,2/28/13 0:00,HA I CARDINAL PARKING UNC,2/28/13 0:00,,,
2013000925,,2/28/13 0:00,PEABODY UNC,2/28/13 0:00,,,
2013000913,EMS ASSISTANCE,2/28/13 2:52,TAYLOR RES HALL UNC,2/28/13 2:52,2,,
2013000914,EMS ASSISTANCE,2/28/13 6:08,HINTON JAMES,2/28/13 6:08,2,,
2013000920,EMS ASSIST,2/28/13 8:34,HINTON JAMES RES HALL UNC,2/28/13 8:34,2,,
2013000927,EMS ASSIST,2/28/13 13:23,DANIELS STUDENT STORES UNC,2/28/13 13:23,2,,
2013000943,,3/1/13 0:00,SOUTH RD// UNDERGRAD LOT,3/1/13 0:00,,,
2013000945,,3/1/13 0:00,DAVIS WALTER R LIBRARY UNC,3/1/13 0:00,,,
2013000929,SUSPICIOUS CONDITION (CRIMINAL),3/1/13 4:01,HEALTH SCIENCES LIBRARY UNC,3/1/13 4:01,3,6,
2013000942,INFORMATION REPORT,3/1/13 13:15,MCCORKLE PLACE UNC,2/15/13 12:50,2,,
2013000953,HARASSMENT,3/1/13 18:12,PUBLIC SAFETY BUILDING UNC,2/23/13 17:00,3,5,
2013000954,MV THEFT - AUTOMOBILE,3/1/13 19:12,GRANVILLE TOWERS EAST UNC,2/27/13 13:30,3,1,
2013000958,,3/2/13 0:00,STADIUM DR,3/2/13 0:00,,,
2013000955,EMS ASSIST,3/2/13 1:25,HINTON JAMES RES HALL UNC,3/2/13 1:23,2,,
2013000957,VANDALISM - DAMAGE TO REAL PROPERTY,3/2/13 5:07,PUBLIC SAFETY PARKING LOT UNC,3/2/13 0:45,2,,
2013000961,VANDALISM - DAMAGE TO REAL PROPERTY,3/2/13 8:25,VENABLE UNC,3/1/13 17:00,4,,
2013000959,SUSPICIOUS CONDITIONS (CRIMINAL),3/2/13 11:10,GRANVILLE TOWERS WEST UNC,2/22/13 17:00,3,6,
2013000964,EMS ASSIST,3/2/13 15:19,HOSPITALS UNIV OF NC UNC,3/2/13 15:17,2,,
2013000965,LARCENY/MISDEMEANOR,3/2/13 15:29,FRIDAY CENTER UNC,3/2/13 12:10,3,1,
2013000973,,3/3/13 0:00,RALEIGH ST/E CAMERON AVE,3/3/13 0:00,,,
2013000975,,3/3/13 0:00,SWAIN UNC,3/3/13 0:00,,,
2013000976,,3/3/13 0:00,CAMERON AVE/BYNUM CIRCLE,3/3/13 0:00,,,
2013000968,EMS ASSIST,3/3/13 1:20,KOURY RES HALL UNC,3/3/13 1:20,2,,
2013000969,EMS ASSIST,3/3/13 1:55,MCIVER RES HALL UNC,3/3/13 1:53,2,,
2013000971,TRAFFIC - DRIVING WHILE LICENSE REVOKED,3/3/13 2:49,E CAMERON AVE/COUNTRY CLUB RD,3/3/13 2:49,3,2,
2013000974,SUSPICIOUS CONDITION (CRIMINAL),3/3/13 11:16,S11 WILLIAMSON PARKING LOT UNC,3/2/13 17:00,3,6,
2013000995,,3/4/13 0:00,MANNING UNC,3/4/13 0:00,,,
2013001003,,3/4/13 0:00,BIOINFORMATICS BLDG UNC,3/4/13 0:00,,,
2013001005,,3/4/13 0:00,SMITH DEAN E SAC UNC,3/4/13 0:00,,,
2013001006,,3/4/13 0:00,GRAHAM STUDENT UNION,3/4/13 0:00,,,
2013001008,,3/4/13 0:00,DAVIS WALTER R LIBRARY UNC,3/4/13 0:00,,,
2013000982,CALLS FOR SERVICE,3/4/13 9:03,ADMINISTRATIVE OFFICE BLDG UNC,8/23/12 9:03,2,,
2013000987,VANDALISM DEFACING PUBLIC PROPERTY,3/4/13 11:28,DEY UNC,3/1/13 17:00,3,2,
2013000989,LARCENY FROM BUILDING,3/4/13 12:17,LINEBERGER CANCER RES UNC,3/1/13 15:30,4,,
2013001002,FRAUD-CREDIT CARD,3/4/13 16:37,CARMICHAEL DORM,3/4/13 12:00,4,,
2013001011,,3/5/13 0:00,DOGWOOD PARKING DECK UNC,3/5/13 0:00,,,
2013001023,,3/5/13 0:00,BOSHAMER STADIUM UNC,3/5/13 0:00,,,
2013001024,,3/5/13 0:00,BOSHAMER STADIUM UNC,3/5/13 0:00,,,
2013001028,,3/5/13 0:00,BOSHAMER STADIUM UNC,3/5/13 0:00,,,
2013001040,,3/5/13 0:00,S COLUMBIA ST/W CAMERON AVE,3/5/13 0:00,,,
2013001016,TRESPASSING - SECOND DEGREE,3/5/13 9:10,HEALTH SCIENCES LIBRARY UNC,3/5/13 9:10,3,2,
2013001031,VANDALISM DEFACING PUBLIC PROPERTY,3/5/13 11:42,NEW EAST UNC,3/4/13 17:42,3,2,
2013001032,EMS ASSIST,3/5/13 13:37,ATM DR,3/5/13 13:37,2,,
2013001037,COMMUNICATE THREATS,3/5/13 15:04,MANNING// HOSPITAL BUS STOP.,3/5/13 15:04,3,5,
2013001039,ASSAULT-SIMPLE,3/5/13 15:53,JACKSON CIR,3/5/13 15:50,3,5,
2013001046,,3/6/13 0:00,JACKSON CIRCLE PARKING DECK UNC,3/6/13 0:00,,,
2013001054,,3/6/13 0:00,CAMPUS WIDE,3/6/13 0:00,,,
2013001106,ASSIST OTHER AGENCY,3/6/13 0:00,MARTIN STREET,3/6/13 0:00,2,,
2013001043,SUSPICIOUS CONDITION (CRIMINAL),3/6/13 0:14,LEWIS RES HALL UNC,3/6/13 0:14,3,1,
2013001044,EMS ASSIST,3/6/13 6:07,CRAIGE RES HALL UNC,3/6/13 6:07,2,,
2013001048,WELL BEING CHECK STUDENT,3/6/13 10:44,BRANSON ST,3/6/13 10:44,2,,
2013001047,CALLS FOR SERVICE,3/6/13 13:08,HOWELL UNC,3/6/13 12:10,2,,
2013001069,CALLS FOR SERVICE,3/6/13 14:07,DANIELS STUDENT STORES UNC,3/6/13 14:07,2,,
2013001107,,3/7/13 0:00,MANNING DRIVE,3/7/13 0:00,,,
2013001114,,3/7/13 0:00,MANNING DRIVE. HINTON JAMES,3/7/13 0:00,,,
2013001092,EMS ASSIST,3/7/13 0:09,STUDENT RECREATION CENTER UNC,3/7/13 0:07,2,,
2013001094,ALCOHOL-POSS BY MINOR,3/7/13 3:37,SOUTH COLUMBIA,3/7/13 3:37,3,2,
2013001108,EMS ASSIST,3/7/13 13:32,RESEARCH IMAGING BUILDING,3/7/13 13:32,2,,
2013001115,SUSPICIOUS PERSON,3/7/13 17:16,GRANVILLE TOWERS SOUTH UNC,3/7/13 16:00,4,,
2013001116,SUSPICIOUS CONDITION (CRIMINAL),3/7/13 18:55,ODUM VILLAGE UNC,3/7/13 18:55,3,1,
2013001125,ASSAULT - NON PHYSICAL ASSAULT WITH SEXUAL MOTIVES,3/8/13 0:00,COBB RES HALL UNC,3/6/13 0:00,4,,
2013001126,ASSIST OTHER AGENCY-CHATHAM COUNTY SHERIFF`S OFFICE,3/8/13 0:00,MORRISON RES HALL UNC,3/8/13 0:00,2,,
2013001129,,3/8/13 0:00,PUBLIC SAFETY BUILDING UNC,3/8/13 0:00,,,
2013001130,,3/8/13 0:00,PUBLIC SAFETY BUILDING UNC,3/8/13 0:00,,,
2013001131,,3/8/13 0:00,PUBLIC SAFETY BUILDING UNC,3/8/13 0:00,,,
2013001132,,3/8/13 0:00,PUBLIC SAFETY BUILDING UNC,3/8/13 0:00,,,
2013001134,,3/8/13 0:00,PUBLIC SAFETY BUILDING UNC,3/8/13 0:00,,,
2013001122,EMS ASSIST,3/8/13 1:02,KOURY RES HALL UNC,3/8/13 1:00,2,,
2013001128,B&E FROM BUILDING,3/8/13 9:43,SWAIN ANNEX,3/7/13 14:50,4,,
2013001133,B & E,3/8/13 10:48,BAITY HILL 1800 UNC,3/6/13 8:00,3,5,
2013001135,EMS ASSIST,3/8/13 12:15,DOGWOOD PARKING DECK UNC,3/8/13 12:15,2,,
2013001141,DAMAGE TO PROPERTY,3/8/13 23:02,COUNTRY CLUB RD @ GIMGHOUL RD,3/7/13 23:02,3,1,
2013001147,,3/9/13 0:00,HIBBARD DR,3/9/13 0:00,,,
2013001148,,3/9/13 0:00,SASB NORTH UNC,3/9/13 0:00,,,
2013001154,,3/9/13 0:00,HA I CARDINAL PARKING UNC,3/9/13 0:00,,,
2013001155,FRAUD-CREDIT CARD,3/9/13 0:00,DOGWOOD PARKING DECK UNC,3/4/13 0:00,3,5,
2013001144,LARCENY/MISDEMEANOR,3/9/13 8:00,HILL ALUMNI CENTER UNC,3/9/13 6:00,4,,
2013001145,DAMAGE TO VEHICLE,3/9/13 9:15,HOSPITALS UNIV OF NC UNC,3/9/13 9:15,3,1,
2013001146,LARCENY FROM BUILDING,3/9/13 10:24,SMITH DEAN E SAC UNC,3/8/13 18:00,3,1,
2013001151,VANDALISM - DAMAGE TO REAL PROPERTY,3/9/13 19:25,MANNING PARKING LOT UNC,3/9/13 8:00,4,,
2013001156,VANDALISM - DAMAGE TO REAL PROPERTY,3/9/13 22:47,COBB PARKING DECK UNC,3/9/13 22:47,2,,
2013001160,CALLS FOR SERVICE,3/10/13 13:20,MASON FARM RD,3/10/13 13:20,2,,
2013001176,SUSPICIOUS CONDITION (NON-CRIMINAL),3/11/13 0:00,GRAHAM STUDENT UNION UNC,3/11/13 0:00,2,,
2013001170,"B&E, LARCENY FROM A VEHICLE",3/11/13 8:23,DOGWOOD PARKING DECK UNC,3/6/13 11:00,4,,
2013001179,NON-CRIMINAL DAMAGE TO PROPERTY,3/11/13 13:03,HOSPITALS UNIV OF NC UNC,3/11/13 10:30,2,,
2013001178,DRUGS- ALL OTHER,3/11/13 13:18,ERNIE WILLIAMSON UNC,3/11/13 7:58,3,1,
2013001180,MISCELLANEOUS INFORMATION,3/11/13 13:56,AMBULATORY CARE CENTER UNC,3/11/13 7:15,2,,
2013001188,HARASSMENT,3/11/13 15:03,FORDHAM HALL UNC,2/28/13 7:35,4,,
2013001201,EMS ASSIST,3/11/13 22:49,MANNING DR,3/11/13 22:49,2,,
2013001217,CALLS FOR SERVICE (EMS ASSIST),3/12/13 0:00,WILLIAM BLYTHE DRIVE,3/12/13 0:00,2,,
2013001207,TRESPASS WARNING,3/12/13 0:40,BERRYHILL UNC,3/12/13 0:40,2,,
2013001238,SUSPICIOUS CONDITION (NON-CRIMINAL),3/13/13 0:00,ARBORETUM UNC,3/13/13 0:00,2,,
2013001242,,3/13/13 0:00,HA I CARDINAL PARKING UNC,3/13/13 0:00,,,
2013001226,LARCENY OF LAPTOP,3/13/13 12:33,MURRAY HALL UNC,3/12/13 23:30,4,,
2013001233,VANDALISM - INJURY TO PERSONAL PROPERTY,3/13/13 14:27,HA I CARDINAL PARKING UNC,3/12/13 14:30,4,,
2013001248,,3/14/13 0:00,RIDGE// LAW SCHOOL,3/14/13 0:00,,,
2013001258,,3/14/13 0:00,PORTHOLE PARKING LOT UNC,3/14/13 0:00,3,2,
2013001243,EMS ASSIST,3/14/13 7:00,RONALD MCDONALD HOUSE UNC,3/14/13 6:58,2,,
2013001247,SUSPICIOUS CONDITION,3/14/13 9:19,CAROLINA CENTER FOR PUBLIC SERVICE,3/14/13 8:00,2,,
2013001255,FAILURE TO REPORT A COLLISION,3/14/13 11:20,DEAN E SMITH PARKIN LOT UNC,3/9/13 21:00,4,,
2013001259,VANDALISM DEFACING PUBLIC PROPERTY,3/14/13 12:12,SKIPPER BOWLES DR/TAR HEEL BLVD,3/8/13 17:00,3,2,
2013001277,,3/15/13 0:00,DOGWOOD PARKING DECK UNC,3/15/13 0:00,,,
2013001301,,3/15/13 0:00,PITSBORO ST,3/15/13 0:00,,,
